[PTRACE] op=from_f32_p8e0 rank=4 shape=[384,64,1,1] n=24576 min=-0.09375 max=0.109375 mean=0.00011762 absmax=0.109375 sample=[-0.015625,-0.015625,-0.03125,0.015625]
[PTRACE] op=from_f32_p8e0 rank=1 shape=[384] n=384 min=-1.8125 max=0.625 mean=0.0304769 absmax=1.8125 sample=[0.234375,0.015625,-0.03125,0.171875]
[PTRACE] op=from_f32_p8e0 rank=4 shape=[384,1,3,3] n=3456 min=-8 max=12 mean=0.0241292 absmax=12 sample=[0,-0.09375,-0.171875,-0.09375]
[PTRACE] op=add_p8e0 rank=4 shape=[1,64,14,14] n=12544 min=-32 max=32 mean=0.100567 absmax=32 sample=[-7,14,14,7]
[PTRACE] op=gemm_p8e0 rank=3 shape=[1,384,196] n=75264 min=-12 max=10 mean=0.0287658 absmax=12 sample=[-0.890625,-3.75,-3.875,-6]
[PTRACE] op=add_p8e0 rank=3 shape=[1,384,196] n=75264 min=-12 max=10 mean=0.0803978 absmax=12 sample=[-0.84375,-3.75,-3.875,-6]
[PTRACE] op=conv2d_nchw_p8e0 rank=4 shape=[1,384,14,14] n=75264 min=-32 max=32 mean=0.0354172 absmax=32 sample=[4.5,0.09375,-3.625,-6]
[PTRACE] op=from_f32_p8e0 rank=1 shape=[64] n=64 min=-0.4375 max=0.9375 mean=0.0109863 absmax=0.9375 sample=[0.296875,0.140625,-0.328125,-0.15625]
[PTRACE] op=from_f32_p8e0 rank=4 shape=[64,384,1,1] n=24576 min=-0.703125 max=0.671875 mean=-0.00181135 absmax=0.703125 sample=[0.28125,0.125,-0.125,-0.125]
[PTRACE] op=gemm_p8e0 rank=3 shape=[1,64,196] n=12544 min=-32 max=32 mean=0.159668 absmax=32 sample=[-4.5,-6,4.5,-7.5]
[PTRACE] op=add_p8e0 rank=3 shape=[1,64,196] n=12544 min=-32 max=32 mean=0.167908 absmax=32 sample=[-4,-5.5,5,-7]
[PTRACE] op=from_f32_p8e0 rank=1 shape=[384] n=384 min=-0.375 max=0.234375 mean=0.0248617 absmax=0.375 sample=[-0.03125,-0.078125,0.015625,0.078125]
[PTRACE] op=from_f32_p8e0 rank=4 shape=[384,64,1,1] n=24576 min=-0.09375 max=0.109375 mean=0.000219981 absmax=0.109375 sample=[-0.015625,0.015625,-0.015625,-0.015625]
[PTRACE] op=from_f32_p8e0 rank=1 shape=[384] n=384 min=-1.09375 max=0.734375 mean=0.0272217 absmax=1.09375 sample=[-0.015625,-0.109375,-0.125,0.265625]
[PTRACE] op=from_f32_p8e0 rank=4 shape=[384,1,3,3] n=3456 min=-5 max=5 mean=0.0906666 absmax=5 sample=[-0.078125,0.046875,0.078125,-0.046875]
[PTRACE] op=add_p8e0 rank=4 shape=[1,64,14,14] n=12544 min=-64 max=32 mean=0.251612 absmax=64 sample=[-12,8,16,0]
[PTRACE] op=gemm_p8e0 rank=3 shape=[1,384,196] n=75264 min=-14 max=16 mean=0.107996 absmax=16 sample=[0.59375,-0.96875,0.515625,-0.3125]
[PTRACE] op=add_p8e0 rank=3 shape=[1,384,196] n=75264 min=-14 max=16 mean=0.132042 absmax=16 sample=[0.5625,-1,0.484375,-0.34375]
[PTRACE] op=conv2d_nchw_p8e0 rank=4 shape=[1,384,14,14] n=75264 min=-32 max=64 mean=-0.0986029 absmax=64 sample=[-0.28125,0.484375,0.375,0.1875]
[PTRACE] op=from_f32_p8e0 rank=1 shape=[64] n=64 min=-0.8125 max=0.578125 mean=-0.0808105 absmax=0.8125 sample=[-0.265625,-0.15625,0.125,-0.515625]
[PTRACE] op=from_f32_p8e0 rank=4 shape=[64,384,1,1] n=24576 min=-0.8125 max=0.609375 mean=0.00411034 absmax=0.8125 sample=[0.03125,-0.109375,-0.078125,-0.015625]
[PTRACE] op=gemm_p8e0 rank=3 shape=[1,64,196] n=12544 min=-32 max=32 mean=0.556017 absmax=32 sample=[5.5,-3,4.5,3.5]
[PTRACE] op=add_p8e0 rank=3 shape=[1,64,196] n=12544 min=-32 max=32 mean=0.500375 absmax=32 sample=[5,-3.25,4,3.25]
[PTRACE] op=add_p8e0 rank=4 shape=[1,64,14,14] n=12544 min=-64 max=64 mean=0.698379 absmax=64 sample=[-7,5,16,3.25]
[PTRACE] op=from_f32_p8e0 rank=1 shape=[384] n=384 min=-0.171875 max=0.3125 mean=0.064209 absmax=0.3125 sample=[0.171875,0.125,-0.015625,0.140625]
[PTRACE] op=from_f32_p8e0 rank=4 shape=[384,64,1,1] n=24576 min=-0.140625 max=0.125 mean=-0.000806173 absmax=0.140625 sample=[0.03125,0.015625,0.015625,-0.015625]
[PTRACE] op=gemm_p8e0 rank=3 shape=[1,384,196] n=75264 min=-24 max=16 mean=-0.00875875 absmax=24 sample=[3.375,1.625,1.84375,-0.703125]
[PTRACE] op=add_p8e0 rank=3 shape=[1,384,196] n=75264 min=-24 max=16 mean=0.0478401 absmax=24 sample=[3.5,1.8125,2,-0.53125]
[PTRACE] op=from_f32_p8e0 rank=1 shape=[384] n=384 min=-1.3125 max=1.46875 mean=0.0997721 absmax=1.46875 sample=[0.515625,0.046875,-0.0625,0.453125]
[PTRACE] op=from_f32_p8e0 rank=4 shape=[384,1,3,3] n=3456 min=-6.5 max=5 mean=0.0655518 absmax=6.5 sample=[0.046875,0,-0.25,0.671875]
[PTRACE] op=conv2d_nchw_p8e0 rank=4 shape=[1,384,14,14] n=75264 min=-32 max=32 mean=-0.0165723 absmax=32 sample=[-1.4375,-0.375,2.75,2.75]
[PTRACE] op=from_f32_p8e0 rank=1 shape=[96] n=96 min=-0.703125 max=0.78125 mean=-0.0525716 absmax=0.78125 sample=[0.109375,0.734375,0.265625,0.046875]
[PTRACE] op=from_f32_p8e0 rank=4 shape=[96,384,1,1] n=36864 min=-0.453125 max=0.625 mean=0.00069809 absmax=0.625 sample=[-0.078125,0.015625,0.046875,-0.046875]
[PTRACE] op=gemm_p8e0 rank=3 shape=[1,96,196] n=18816 min=-32 max=32 mean=-0.18908 absmax=32 sample=[3.25,7,14,14]
[PTRACE] op=add_p8e0 rank=3 shape=[1,96,196] n=18816 min=-32 max=32 mean=-0.223105 absmax=32 sample=[3.375,7,14,14]
[PTRACE] op=from_f32_p8e0 rank=1 shape=[576] n=576 min=-0.671875 max=0.25 mean=0.00946723 absmax=0.671875 sample=[0.15625,-0.03125,0.078125,0.046875]
[PTRACE] op=from_f32_p8e0 rank=4 shape=[576,96,1,1] n=55296 min=-0.171875 max=0.15625 mean=-4.54938e-05 absmax=0.171875 sample=[-0.015625,-0.046875,-0.015625,-0.015625]
[PTRACE] op=from_f32_p8e0 rank=1 shape=[576] n=576 min=-1.34375 max=1.1875 mean=0.0166016 absmax=1.34375 sample=[0.40625,-0.328125,-0.078125,0.25]
[PTRACE] op=from_f32_p8e0 rank=4 shape=[576,1,3,3] n=5184 min=-10 max=8 mean=0.0795386 absmax=10 sample=[-0.625,-0.859375,-0.390625,-0.625]
[PTRACE] op=gemm_p8e0 rank=3 shape=[1,576,196] n=112896 min=-16 max=12 mean=-0.0791016 absmax=16 sample=[-0.828125,-1.40625,-0.25,-0.453125]
[PTRACE] op=add_p8e0 rank=3 shape=[1,576,196] n=112896 min=-16 max=12 mean=-0.0681716 absmax=16 sample=[-0.671875,-1.25,-0.09375,-0.296875]
[PTRACE] op=conv2d_nchw_p8e0 rank=4 shape=[1,576,14,14] n=112896 min=-64 max=64 mean=-0.754554 absmax=64 sample=[0.953125,0.6875,2.25,2]
[PTRACE] op=from_f32_p8e0 rank=1 shape=[96] n=96 min=-0.671875 max=0.78125 mean=0.0559896 absmax=0.78125 sample=[0.25,-0.03125,-0.34375,-0.140625]
[PTRACE] op=from_f32_p8e0 rank=4 shape=[96,576,1,1] n=55296 min=-0.5 max=0.4375 mean=-0.000127157 absmax=0.5 sample=[-0.015625,-0.203125,0.078125,-0.046875]
[PTRACE] op=gemm_p8e0 rank=3 shape=[1,96,196] n=18816 min=-32 max=32 mean=0.472297 absmax=32 sample=[-5.5,14,-0.859375,24]
[PTRACE] op=add_p8e0 rank=3 shape=[1,96,196] n=18816 min=-32 max=32 mean=0.505246 absmax=32 sample=[-5,14,-0.609375,24]
[PTRACE] op=from_f32_p8e0 rank=1 shape=[576] n=576 min=-0.40625 max=0.25 mean=-0.00160048 absmax=0.40625 sample=[0.21875,-0.078125,-0.078125,0.046875]
[PTRACE] op=from_f32_p8e0 rank=4 shape=[576,96,1,1] n=55296 min=-0.15625 max=0.21875 mean=0.000103703 absmax=0.21875 sample=[-0.015625,0.03125,-0.015625,0.015625]
[PTRACE] op=from_f32_p8e0 rank=1 shape=[576] n=576 min=-0.921875 max=0.859375 mean=0.00849067 absmax=0.921875 sample=[0.765625,0.171875,-0.171875,0.265625]
[PTRACE] op=from_f32_p8e0 rank=4 shape=[576,1,3,3] n=5184 min=-8 max=5.5 mean=0.122134 absmax=8 sample=[-0.34375,-0.46875,-0.40625,-0.75]
[PTRACE] op=add_p8e0 rank=4 shape=[1,96,14,14] n=18816 min=-64 max=64 mean=0.282505 absmax=64 sample=[-1.625,24,14,32]
[PTRACE] op=gemm_p8e0 rank=3 shape=[1,576,196] n=112896 min=-32 max=24 mean=-0.147667 absmax=32 sample=[4.5,-2.25,0.1875,-2.875]
[PTRACE] op=add_p8e0 rank=3 shape=[1,576,196] n=112896 min=-32 max=24 mean=-0.146528 absmax=32 sample=[4.5,-2,0.40625,-2.625]
[PTRACE] op=conv2d_nchw_p8e0 rank=4 shape=[1,576,14,14] n=112896 min=-64 max=64 mean=-0.727372 absmax=64 sample=[-1.6875,-1.28125,3,0.8125]
[PTRACE] op=from_f32_p8e0 rank=1 shape=[96] n=96 min=-1.09375 max=1.0625 mean=0.0109049 absmax=1.09375 sample=[0.0625,-0.0625,0.4375,-0.265625]
[PTRACE] op=from_f32_p8e0 rank=4 shape=[96,576,1,1] n=55296 min=-1.25 max=1.09375 mean=0.00033089 absmax=1.25 sample=[-0.125,0.171875,-0.3125,0.0625]
[PTRACE] op=gemm_p8e0 rank=3 shape=[1,96,196] n=18816 min=-64 max=64 mean=-0.273349 absmax=64 sample=[4,0.953125,4,1.96875]
[PTRACE] op=add_p8e0 rank=3 shape=[1,96,196] n=18816 min=-64 max=64 mean=-0.262489 absmax=64 sample=[4,1,4,2]
[PTRACE] op=add_p8e0 rank=4 shape=[1,96,14,14] n=18816 min=-64 max=64 mean=0.0265864 absmax=64 sample=[2.375,24,16,32]
[PTRACE] op=from_f32_p8e0 rank=1 shape=[576] n=576 min=-0.359375 max=0.265625 mean=-0.0707737 absmax=0.359375 sample=[0.109375,0.015625,-0.3125,-0.125]
[PTRACE] op=from_f32_p8e0 rank=4 shape=[576,96,1,1] n=55296 min=-0.15625 max=0.1875 mean=-0.000567401 absmax=0.1875 sample=[0.015625,0.015625,-0.015625,-0.046875]
[PTRACE] op=gemm_p8e0 rank=3 shape=[1,576,196] n=112896 min=-24 max=16 mean=-2.12513 absmax=24 sample=[-2.375,-2.5,-1.5625,-4]
